Formulation_ID,product_name,tox_doc_product,doc_rel,doc_source,판정,근거유형,근거,문서Section3_CAS,우리_CAS,y_eye_src,y_skin_src,y_sens_src,라벨오염_eye,라벨오염_skin,라벨오염_sens,신뢰도
MIX1009,Mace oil,Mace Oil - PubChem,ingredient_source_audit/highlighted/3bb8dc772b3963ac_highlighted.html,local,불명,판독불가,우리CAS(0)[] vs 문서Section3CAS(0)[] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=mace | 문서추출문자수=138 | 수동판정(규칙엔진=일치→불명); 제품명/상표명 지식 및 문서 기재 제품명 'Mace Oil - PubChem' 대조,,,,sds_2nd,sds_2nd,N/A,False,False,낮음
MIX1010,Bitter orange oil,(R)-(+)-Limonene,ingredient_source_audit/ordered_option_runs/highlighted_sources/G062_5989-27-5_ChemBlink_Sigma_highlighted.pdf,local,오연결,조성불일치,"우리CAS(0)[] vs 문서Section3CAS(2)['29-00-7', '5989-27-5'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=14224",29-00-7|5989-27-5,,sds_v1,sds_v1,sds_v1,True,True,True,낮음
MIX1012,Cananga oil,CANANGA OIL,ingredient_source_audit/highlighted/a48b6e9cfaf81fc2_highlighted.pdf,local,일치,제품명동일,"우리CAS(1)['68606-83-7'] vs 문서Section3CAS(2)['68606-83-7', '83863-30-3'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=cananga | 문서추출문자수=17966",68606-83-7|83863-30-3,68606-83-7,sds_v1,sds_v1,sds_v1,False,False,False,높음
MIX1014,Grapefruit oil expressed,"Grapefruit oil, Florida",ingredient_source_audit/ordered_option_runs/highlighted_sources/G052_8016-20-4_ChemBlink_Sigma_highlighted.pdf,local,일치,외부지식,"우리CAS(0)[] vs 문서Section3CAS(1)['8016-20-4'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=grapefruit | 문서추출문자수=13439 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 'Grapefruit oil, Florida' 대조",8016-20-4,,sds_v1,sds_v1,,False,False,N/A,중간
MIX1019,Mentha citrata oil,SID 135283592 - PubChem,ingredient_source_audit/highlighted/1a5a706a4d30cb15_highlighted.html,local,불명,판독불가,우리CAS(0)[] vs 문서Section3CAS(0)[] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=159 | 수동판정(규칙엔진=오연결→불명); 제품명/상표명 지식 및 문서 기재 제품명 'SID 135283592 - PubChem' 대조,,,,,,N/A,N/A,N/A,낮음
MIX102,Chlorothalonil Fungicide,"Chlorothalonil 720 Select™ (Chemical Name: 1,3-Benzenedicarbonitrile, 2,4,5,6-tetrachloro)",ingredient_source_audit/highlighted/81046ddcd8c83866_highlighted.pdf,local,부분일치,CAS일치,"우리CAS(2)['118-45-6', '1897-45-6'] vs 문서Section3CAS(3)['118-45-6', '1897-45-6', '57-55-6'] | NTP앵커CAS교집합=['1897-45-6'] | 문서본문에서 발견된 우리 성분명='chlorothalonil' | 제품명토큰교집합=chlorothalonil | 문서추출문자수=14620",118-45-6|1897-45-6|57-55-6,118-45-6|1897-45-6,sds_v1,ntp_measured,sds_v1,False,False,False,높음
MIX1020,Rosemary oil,"Rosemary oil , artificial (article number: 3336)",ingredient_source_audit/highlighted/28a2f5c96759b532_highlighted.pdf,local,부분일치,제품명동일,"우리CAS(0)[] vs 문서Section3CAS(10)['106-22-9', '464-49-3', '470-82-6', '5989-27-5', '79-92-5', '80-56-8', '94-00-1', '96-00-2'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=rosemary | 문서추출문자수=13466 | 수동판정(규칙엔진=일치→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Rosemary oil , artificial (article number: 3336)' 대조",106-22-9|464-49-3|470-82-6|5989-27-5|79-92-5|80-56-8|94-00-1|96-00-2|98-55-5|99-87-6,,sds_v1,sds_v1,sds_v1,False,False,False,높음
MIX1021,"Sandalwood oil, East Indian",Sandalwood oil,ingredient_source_audit/ordered_option_runs/highlighted_sources/G031_8006-87-9_ChemBlink_Sigma_highlighted.pdf,local,일치,조성일치,우리CAS(0)[] vs 문서Section3CAS(1)['8006-87-9'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=sandalwood | 문서추출문자수=12218,8006-87-9,,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX1022,Patchouly oil,Patchouli Oil,ingredient_source_audit/highlighted/e0c972cf8c940700_highlighted.pdf,local,일치,외부지식,"우리CAS(0)[] vs 문서Section3CAS(3)['3691-12-1', '5986-55-0', '87-44-5'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=5360 | 수동판정(규칙엔진=오연결→일치); 제품명/상표명 지식 및 문서 기재 제품명 'Patchouli Oil' 대조",3691-12-1|5986-55-0|87-44-5,,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX1023,Amyris oil acetylated,AMYRIS OIL,ingredient_source_audit/highlighted/6a9669c7268221b5_highlighted.pdf,local,부분일치,외부지식,"우리CAS(0)[] vs 문서Section3CAS(5)['40716-66-3', '495-60-3', '495-61-4', '8015-65-4', '90320-49-3'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=amyris | 문서추출문자수=9965 | 수동판정(규칙엔진=일치→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'AMYRIS OIL' 대조",40716-66-3|495-60-3|495-61-4|8015-65-4|90320-49-3,,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX1025,Vanilla tincture,Vanilla Extract Pure,ingredient_source_audit/highlighted/bc2eb1a13100c605_highlighted.pdf,local,부분일치,외부지식,우리CAS(1)['64-17-5'] vs 문서Section3CAS(1)['64-17-5'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=vanilla | 문서추출문자수=10815 | 수동판정(규칙엔진=상표명대응→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Vanilla Extract Pure' 대조,64-17-5,64-17-5,,,,N/A,N/A,N/A,중간
MIX1026,Geranium oil bourbon,"ORGANIC ROSE GERANIUM ESSENTIAL OIL (BOURBON), SOUTH AFRICA",ingredient_source_audit/highlighted/5c3255aa3c57001f_highlighted.pdf,local,일치,외부지식,"우리CAS(0)[] vs 문서Section3CAS(22)['10458-14-7', '105-85-1', '105-86-2', '105-87-3', '106-22-9', '106-23-0', '106-24-1', '106-25-2'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=bourbon|geranium | 문서추출문자수=18189 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 'ORGANIC ROSE GERANIUM ESSENTIAL OIL (BOURBON), SOUTH AFRICA' 대조",10458-14-7|105-85-1|105-86-2|105-87-3|106-22-9|106-23-0|106-24-1|106-25-2|1139-30-6|127-91-3|1365-19-1|150-84-5|491-07-6|5392-40-5|5989-27-5|78-70-6|80-56-8|8000-46-2|87-44-5|90082-51-2|98-55-5|99-87-6,,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX103,Chlorpyrifos VC,Chlorpyrifos E-Pro 2 Insecticide,ingredient_source_audit/highlighted/861cd6a9b302a656_highlighted.pdf,local,부분일치,CAS일치,"우리CAS(1)['2921-88-2'] vs 문서Section3CAS(2)['2921-88-2', '64742-94-5'] | NTP앵커CAS교집합=['2921-88-2'] | 문서본문에서 발견된 우리 성분명='chlorpyrifos' | 제품명토큰교집합=chlorpyrifos | 문서추출문자수=18413",2921-88-2|64742-94-5,2921-88-2,,ntp_measured,,N/A,False,N/A,높음
MIX1030,Lavandin absolute,Lavandin absolute,ingredient_source_audit/highlighted/c693a41837db2d2c_highlighted.pdf,local,일치,제품명동일,"우리CAS(19)['105-87-3', '106-24-1', '115-95-7', '123-35-3', '141-12-8', '18794-84-8', '23089-26-1', '2442-10-6'] vs 문서Section3CAS(23)['105-87-3', '106-24-1', '115-95-7', '123-35-3', '141-12-8', '18794-84-8', '23089-26-1', '235-00-2'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=absolute|lavandin | 문서추출문자수=19186",105-87-3|106-24-1|115-95-7|123-35-3|141-12-8|18794-84-8|23089-26-1|235-00-2|2442-10-6|3338-55-4|3391-86-4|464-49-3|470-82-6|507-70-0|562-74-3|5989-27-5|78-70-6|87-44-5|91-64-5|91722-69-9|94-00-1|96-00-2|99-87-6,105-87-3|106-24-1|115-95-7|123-35-3|141-12-8|18794-84-8|23089-26-1|2442-10-6|3338-55-4|3391-86-4|464-49-3|470-82-6|507-70-0|562-74-3|5989-27-5|78-70-6|87-44-5|91-64-5|99-87-6,sds_v1,sds_v1,sds_v1,False,False,False,높음
MIX1034,Bois de rose acetylated,NATURAL LINALOOL EX BOIS DE ROSE,ingredient_source_audit/highlighted/1dada7cb5d99027e_highlighted.pdf,local,부분일치,외부지식,"우리CAS(1)['78-70-6'] vs 문서Section3CAS(2)['78-70-6', '8015-77-8'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=bois|rose | 문서추출문자수=13261 | 수동판정(규칙엔진=상표명대응→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'NATURAL LINALOOL EX BOIS DE ROSE' 대조",78-70-6|8015-77-8,78-70-6,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX1041,Laurel leaf oil European,"Laurel oil , essential, natural",ingredient_source_audit/highlighted/330ad25f6291bbd4_highlighted.pdf,local,일치,외부지식,"우리CAS(12)['127-91-3', '3387-41-5', '470-82-6', '562-74-3', '5989-54-8', '78-70-6', '80-56-8', '87-44-5'] vs 문서Section3CAS(18)['123-35-3', '127-91-3', '235-00-2', '29-00-7', '3387-41-5', '470-82-6', '562-74-3', '5989-54-8'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=laurel | 문서추출문자수=13847 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 'Laurel oil , essential, natural' 대조",123-35-3|127-91-3|235-00-2|29-00-7|3387-41-5|470-82-6|562-74-3|5989-54-8|78-70-6|80-56-8|8007-35-0|84603-73-6|87-44-5|93-15-2|94-00-1|97-53-0|99-85-4|99-87-6,127-91-3|3387-41-5|470-82-6|562-74-3|5989-54-8|78-70-6|80-56-8|87-44-5|93-15-2|97-53-0|99-85-4|99-87-6,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX1043,Pinus pumilio oil,SID 135294602 - PubChem,ingredient_source_audit/highlighted/3a9dcd2bd0d8d073_highlighted.html,local,불명,판독불가,우리CAS(1)['8000-26-8'] vs 문서Section3CAS(0)[] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=145 | 수동판정(규칙엔진=오연결→불명); 제품명/상표명 지식 및 문서 기재 제품명 'SID 135294602 - PubChem' 대조,,8000-26-8,,sds_2nd,sds_2nd,N/A,False,False,낮음
MIX1044,Lavender absolute,LAVENDER ABSOLUTE HEXANE,ingredient_source_audit/highlighted/407509b5c299de38_highlighted.pdf,local,일치,제품명동일,"우리CAS(9)['105-87-3', '106-24-1', '115-95-7', '2442-10-6', '470-82-6', '5989-27-5', '78-70-6', '87-44-5'] vs 문서Section3CAS(11)['105-87-3', '106-24-1', '115-95-7', '2442-10-6', '470-82-6', '5989-27-5', '78-70-6', '8000-28-0'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=absolute|lavender | 문서추출문자수=15556",105-87-3|106-24-1|115-95-7|2442-10-6|470-82-6|5989-27-5|78-70-6|8000-28-0|84776-65-8|87-44-5|91-64-5,105-87-3|106-24-1|115-95-7|2442-10-6|470-82-6|5989-27-5|78-70-6|87-44-5|91-64-5,sds_v1,sds_v1,sds_v1,False,False,False,높음
MIX1045,Pinus sylvestris oil,PINE SYLVESTER needle OIL,ingredient_source_audit/highlighted/a1ebf510abfe0dcc_highlighted.pdf,local,일치,외부지식,"우리CAS(11)['123-35-3', '127-91-3', '13466-78-9', '475-20-7', '586-62-9', '5989-27-5', '79-92-5', '80-56-8'] vs 문서Section3CAS(13)['123-35-3', '127-91-3', '13466-78-9', '475-20-7', '586-62-9', '5989-27-5', '79-92-5', '80-56-8'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=15216 | 수동판정(규칙엔진=오연결→일치); 제품명/상표명 지식 및 문서 기재 제품명 'PINE SYLVESTER needle OIL' 대조",123-35-3|127-91-3|13466-78-9|475-20-7|586-62-9|5989-27-5|79-92-5|80-56-8|8023-99-2|84012-35-1|87-44-5|99-86-5|99-87-6,123-35-3|127-91-3|13466-78-9|475-20-7|586-62-9|5989-27-5|79-92-5|80-56-8|87-44-5|99-86-5|99-87-6,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX1047,Hibawood oil,β-Thujaplicin (Aldrich 469521),ingredient_source_audit/ordered_option_runs/highlighted_sources/G061_499-44-5_ChemBlink_Sigma_highlighted.pdf,local,오연결,조성불일치,우리CAS(0)[] vs 문서Section3CAS(1)['499-44-5'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=10477,499-44-5,,sds_v1,sds_v1,sds_v1,True,True,True,낮음
MIX1063,Camphor oil white,Camphor Essential Oil,ingredient_source_audit/highlighted/c2b8b63d0aca5053_highlighted.pdf,local,부분일치,외부지식,"우리CAS(0)[] vs 문서Section3CAS(16)['123-35-3', '127-91-3', '202-72-5', '3387-41-5', '470-82-6', '562-74-3', '586-62-9', '5989-27-5'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=camphor | 문서추출문자수=12417 | 수동판정(규칙엔진=상표명대응→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Camphor Essential Oil' 대조",123-35-3|127-91-3|202-72-5|3387-41-5|470-82-6|562-74-3|586-62-9|5989-27-5|80-56-8|8008-51-3|8022-91-1|92201-50-8|98-55-5|99-83-2|99-85-4|99-87-6,,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX1067,"N-(1,1-dimethylolethyl)mercaptoacetamide","N,N-Dimethylacetamide, 99+% spectrophotometric grade",ingredient_source_audit/highlighted/588864a4f1b24af7_highlighted.pdf,local,오연결,조성불일치,우리CAS(1)['127-19-5'] vs 문서Section3CAS(1)['127-19-5'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=14700,127-19-5,127-19-5,,,sds_v1,N/A,N/A,True,낮음
MIX1070,Bergamot oil rectified,Organic Bergamot Essential Oil (Citrus bergamia) / Trade name: Bergamot Oil Organic,ingredient_source_audit/highlighted/9acb70c425241b99_highlighted.pdf,local,부분일치,외부지식,우리CAS(0)[] vs 문서Section3CAS(1)['89957-91-5'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=bergamot | 문서추출문자수=9111 | 수동판정(규칙엔진=상표명대응→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Organic Bergamot Essential Oil (Citrus bergamia) / Trade nam' 대조,89957-91-5,,,sds_v1,sds_v1,N/A,False,False,중간
MIX1072,"Bitter fennel, mix",0014-BITTER FENNEL ESSENTIAL OIL,ingredient_source_audit/highlighted/5de83797814ec23f_highlighted.pdf,local,일치,외부지식,"우리CAS(0)[] vs 문서Section3CAS(7)['123-35-3', '127-91-3', '140-67-0', '4180-23-8', '5989-27-5', '80-56-8', '84625-39-8'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=bitter|fennel | 문서추출문자수=16875 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 '0014-BITTER FENNEL ESSENTIAL OIL' 대조",123-35-3|127-91-3|140-67-0|4180-23-8|5989-27-5|80-56-8|84625-39-8,,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX1074,"Cinnamon bark oil, ""Ceylon mix""",Cinnamon bark oil,ingredient_source_audit/ordered_option_runs/highlighted_sources/G032_8015-91-6_ChemBlink_Sigma_highlighted.pdf,local,일치,조성일치,우리CAS(0)[] vs 문서Section3CAS(1)['8015-91-6'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=bark|cinnamon | 문서추출문자수=13618,8015-91-6,,sds_v1,sds_v1,sds_v1,False,False,False,중간
MIX1078,Etoxazole (S-1283),ETOXAZOLE,ingredient_source_audit/highlighted/cacc727e44d66640_highlighted.pdf,local,일치,조성일치,우리CAS(0)[] vs 문서Section3CAS(1)['153233-91-1'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=etoxazole | 문서추출문자수=8111,153233-91-1,,,,,N/A,N/A,N/A,중간
MIX111,Cheminova Abamectin,ZORO™ Insecticide/Miticide,ingredient_source_audit/highlighted/697615ed20093d19_highlighted.pdf,local,상표명대응,외부지식,"우리CAS(1)['71751-41-2'] vs 문서Section3CAS(4)['128-37-0', '71751-41-2', '871-50-4', '872-50-4'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=16411 | 수동판정(규칙엔진=오연결→상표명대응); 제품명/상표명 지식 및 문서 기재 제품명 'ZORO™ Insecticide/Miticide' 대조",128-37-0|71751-41-2|871-50-4|872-50-4,71751-41-2,,ntp_measured,sds_v1,N/A,False,False,중간
MIX112,Clothiandin 600 FS,Clothianidin,ingredient_source_audit/ordered_option_runs/highlighted_sources/G029_210880-92-5_ChemBlink_Sigma_highlighted.pdf,local,부분일치,외부지식,"우리CAS(0)[] vs 문서Section3CAS(2)['210880-92-5', '307-00-5'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=11491 | 수동판정(규칙엔진=오연결→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Clothianidin' 대조",210880-92-5|307-00-5,,sds_v1,ntp_measured,sds_v1,False,False,False,중간
MIX114,Clothianidin,Clothianidin,ingredient_source_audit/ordered_option_runs/highlighted_sources/G029_210880-92-5_ChemBlink_Sigma_highlighted.pdf,local,일치,제품명동일,"우리CAS(0)[] vs 문서Section3CAS(2)['210880-92-5', '307-00-5'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=clothianidin | 문서추출문자수=11491",210880-92-5|307-00-5,,sds_v1,ntp_measured,sds_v1,False,False,False,높음
MIX116,Copper Oxide,"Copper(II) oxide ≥97,5 %, powder",ingredient_source_audit/highlighted/1fd258822e295cf0_highlighted.pdf,local,오연결,CAS불일치,"우리CAS(1)['1317-39-1'] vs 문서Section3CAS(2)['1317-38-0', '16-00-6'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=copper|oxide | 문서추출문자수=10120",1317-38-0|16-00-6,1317-39-1,sds_v1,sds_v1,sds_v1,True,True,True,중간
MIX13,Abamectin B1a,Abamectin,ingredient_source_audit/ordered_option_runs/highlighted_sources/G028_71751-41-2_ChemBlink_Sigma_highlighted.pdf,local,일치,CAS불일치,"우리CAS(4)['65195-55-3', '67-56-1', '71751-41-2', '98-86-2'] vs 문서Section3CAS(1)['71751-41-2'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=abamectin | 문서추출문자수=12462",71751-41-2,65195-55-3|67-56-1|71751-41-2|98-86-2,sds_v1,ntp_measured,sds_v1,False,False,False,중간
MIX133,Cyflufenamid Fungicide,Cyflufenamid 10 SC,ingredient_source_audit/highlighted/ca3147009bb5844c_highlighted.pdf,local,부분일치,CAS일치,"우리CAS(2)['180409-60-3', '2634-33-5'] vs 문서Section3CAS(2)['180409-60-3', '2634-33-5'] | NTP앵커CAS교집합=['180409-60-3'] | 문서본문에서 발견된 우리 성분명='cyflufenamid' | 제품명토큰교집합=cyflufenamid | 문서추출문자수=10474",180409-60-3|2634-33-5,180409-60-3|2634-33-5,sds_v1,ntp_measured,sds_v1,False,False,False,높음
MIX136,Cypermethrin(96.7%),Cypermethrin,ingredient_source_audit/highlighted/1828959a8cc157cc_highlighted.pdf,local,일치,조성일치,우리CAS(1)['86753-92-6'] vs 문서Section3CAS(1)['86753-92-6'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=cypermethrin | 문서추출문자수=7343,86753-92-6,86753-92-6,,ntp_measured,,N/A,False,N/A,중간
MIX140,Deadline Bullets,Deadline Bullets®; Deadline® M-Ps™; Deadline® T&O; Deadline® M-Ps™ Mini Pellets; Deadline® Ornamental,ingredient_source_audit/highlighted/3adf46e2fe8ca31f_highlighted.pdf,local,일치,CAS일치,우리CAS(1)['108-62-3'] vs 문서Section3CAS(1)['108-62-3'] | NTP앵커CAS교집합=['108-62-3'] | 문서본문에서 발견된 우리 성분명='metaldehyde [2' | 제품명토큰교집합=bullets|deadline | 문서추출문자수=9525,108-62-3,108-62-3,,ntp_measured,sds_v1,N/A,False,False,높음
MIX142,Decis 1.0 Gel,1-Decene,ingredient_source_audit/highlighted/417529ce078df58e_highlighted.pdf,local,오연결,CAS불일치,"우리CAS(2)['52918-63-5', '872-05-9'] vs 문서Section3CAS(1)['872-05-9'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=8045",872-05-9,52918-63-5|872-05-9,sds_v1,ntp_measured,,True,False,N/A,중간
MIX145,Densil CA,"Synthetic Amorphous Silica. / Product Label Name: Precipitated Silica / Trade Names: DENTSIL DS-60, DENTSIL DS-100, DENTSIL DS-230.",ingredient_source_audit/highlighted/c7e78d31b7faea01_highlighted.pdf,local,오연결,CAS불일치,"우리CAS(2)['1897-45-6', '28159-98-0'] vs 문서Section3CAS(2)['112926-00-8', '7631-86-9'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=14769",112926-00-8|7631-86-9,1897-45-6|28159-98-0,sds_2nd_sec11,ntp_measured,sds_v1,False,False,True,중간
MIX147,Devrinol 2-EC Ornamental Herbicide,Napropamide 21.8% EC / Trade Name: Devrinol 2-E,ingredient_source_audit/highlighted/3634abcca3655ffe_highlighted.pdf,local,일치,외부지식,우리CAS(1)['15299-99-7'] vs 문서Section3CAS(1)['15299-99-7'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=devrinol | 문서추출문자수=11038 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 'Napropamide 21.8% EC / Trade Name: Devrinol 2-E' 대조,15299-99-7,15299-99-7,sds_v1,sds_v1,,False,False,N/A,중간
