Formulation_ID,Formulation_Name,formulation_code,physical_form,product_category,concentration_type,type_confidence,type_evidence_basis,signal_word,ghs_hazard_classes,acute_toxicity_route,environmental_hazard,h_codes,hazard_level_score,hazard_confidence,hazard_evidence_basis,use_class,target_pest_organism,target_crop_site,application_method,use_pattern,use_confidence,use_evidence_basis,epa_reg_number,regulatory_jurisdiction,registration_status,active_ingredient_declared,reach_registered,label_type,regulatory_confidence,regulatory_evidence_basis,active_pct_total,inert_pct_total,primary_active_ingredient,ingredient_count_class,concentration_class,pct_data_quality,formulation_complexity_score,ingredient_profile_confidence,profile_evidence_basis
EyeIrritation6pack_PID438,Fluazasulfuron 25WG,WG,granule,pesticide/herbicide,concentrate,HIGH,name_explicit,UNKNOWN,[],[],unknown,[],0.0,LOW,snippet_ingredients_only,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,True,False,sds_full,HIGH,source_filename,25.0,75.0,Flazasulfuron,binary,medium,approximate,2.0,MEDIUM,source_text
EyeIrritation6pack_PID439,Fluazinam,UNKNOWN,unknown,pesticide/fungicide,unknown,LOW,no_basis,UNKNOWN,[],[],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,False,False,sds_full,MEDIUM,source_filename,,,Fluazinam,single,unknown,none,1.0,MEDIUM,name_inference
EyeIrritation6pack_PID44,Acetochlor,UNKNOWN,unknown,pesticide/herbicide,unknown,LOW,no_basis,DANGER,"['acute_toxicity_oral_4', 'acute_toxicity_inhalation_4', 'skin_irritation_2', 'skin_sensitization_1', 'carcinogenicity_2', 'reproductive_toxicity_2', 'stot_single_3', 'stot_repeated_2', 'aquatic_acute_1', 'aquatic_chronic_1']","['oral', 'inhalation']",aquatic_acute_and_chronic,"['H302', 'H332', 'H315', 'H317', 'H351', 'H361f', 'H335', 'H373', 'H400', 'H410']",5.0,HIGH,sds_section3,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,,,Acetochlor,single,unknown,none,1.0,HIGH,name_inference
EyeIrritation6pack_PID441,Fludioxonil(95.4%),UNKNOWN,unknown,pesticide/fungicide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],[],unknown,[],0.0,LOW,snippet_ingredients_only,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,95.4,4.6,Fludioxonil,binary,very_high,approximate,2.0,HIGH,name_inference
EyeIrritation6pack_PID443,Flufenacet & Isoxaflutole SC Herbicide,SC,suspension,pesticide/herbicide,concentrate,HIGH,name_explicit,WARNING,"['acute_toxicity_oral_4', 'skin_sensitization_1', 'stot_repeated_2', 'aquatic_acute_1', 'aquatic_chronic_1']",['oral'],aquatic_acute_and_chronic,"['H302', 'H317', 'H373', 'H400', 'H410']",3.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,False,False,sds_full,MEDIUM,reach_text,,,Flufenacet,binary,unknown,none,2.0,LOW,name_inference
EyeIrritation6pack_PID444,Flufenacet 500 SC,SC,suspension,pesticide/herbicide,concentrate,HIGH,name_explicit,WARNING,"['acute_toxicity_oral_4', 'skin_sensitization_1', 'stot_repeated_2', 'aquatic_acute_1', 'aquatic_chronic_1']",['oral'],aquatic_acute_and_chronic,"['H302', 'H317', 'H373', 'H400', 'H410']",3.0,HIGH,sds_section3,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,False,False,sds_full,MEDIUM,source_filename,,,Flufenacet,single,high,approximate,1.0,HIGH,name_inference
EyeIrritation6pack_PID445,Flufenpyr-ethyl,UNKNOWN,unknown,pesticide/herbicide,unknown,LOW,no_basis,UNKNOWN,[],[],unknown,[],0.0,LOW,snippet_ingredients_only,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,98.0,2.0,Flufenpyr-ethyl,single,very_high,exact,1.0,HIGH,workbook_pct
EyeIrritation6pack_PID45,Acetochlor 3.1 + ATZ 2.5,UNKNOWN,liquid,pesticide/herbicide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],[],unknown,[],0.0,LOW,snippet_terms_only,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,False,False,sds_full,MEDIUM,source_filename,,,Acetochlor,binary,medium,approximate,2.0,MEDIUM,name_inference
EyeIrritation6pack_PID456,Flumethrin(96.2),UNKNOWN,liquid,pesticide/insecticide,ready-to-use,MEDIUM,evidence_snippet,WARNING,"['stot_repeated_2', 'aquatic_chronic_3']",[],aquatic_chronic,"['H373', 'H412', 'H443']",3.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,2.0,98.0,Flumethrin,binary,low,approximate,2.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID457,Fluopicolide,UNKNOWN,unknown,pesticide/fungicide,unknown,LOW,no_basis,UNKNOWN,[],[],unknown,[],0.0,LOW,snippet_terms_only,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,100.0,0.0,Fluopicolide,single,very_high,exact,1.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID458,Fluopyram,UNKNOWN,unknown,pesticide/fungicide,unknown,LOW,no_basis,UNKNOWN,[],[],unknown,[],0.0,LOW,snippet_ingredients_only,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,,,Fluopyram,single,unknown,none,1.0,HIGH,name_inference
EyeIrritation6pack_PID459,Fluopyram + Prothioconazole 400,UNKNOWN,liquid,pesticide/fungicide,concentrate,MEDIUM,pattern_inferred,WARNING,['aquatic_chronic_2'],[],aquatic_chronic,[],2.0,MEDIUM,sds_section3,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,False,False,sds_full,MEDIUM,reach_text,0.036,99.964,Fluopyram,multi_4_6,ultra_low,partial,4.0,LOW,workbook_pct
EyeIrritation6pack_PID46,Acrobat 50WP Fungicide,WP,powder,pesticide/fungicide,concentrate,HIGH,name_explicit,WARNING,"['acute_toxicity_oral_5', 'reproductive_toxicity_2', 'aquatic_acute_2', 'aquatic_chronic_2']",['oral'],aquatic_acute_and_chronic,[],4.0,MEDIUM,sds_section3,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,50.04,49.96,Dimethomorph,ternary,high,exact,3.0,HIGH,workbook_pct
EyeIrritation6pack_PID460,Fluopyram 500 SC,SC,suspension,pesticide/fungicide,concentrate,HIGH,name_explicit,DANGER,"['aquatic_chronic_2', 'acute_toxicity_oral_4', 'acute_toxicity_inhalation_2', 'skin_irritation_2', 'eye_damage_1', 'skin_sensitization_1A']","['oral', 'inhalation']",aquatic_chronic,"['H411', 'H302', 'H330', 'H315', 'H318', 'H317']",4.0,HIGH,sds_section3,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,False,True,sds_full,MEDIUM,reach_text,,,Fluopyram,ternary,high,approximate,3.0,HIGH,name_inference
EyeIrritation6pack_PID462,Fluoxastrobin,UNKNOWN,unknown,pesticide/fungicide,unknown,LOW,no_basis,NONE,[],[],none,[],0.0,MEDIUM,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,product_page,HIGH,source_filename,,,Fluoxastrobin,single,unknown,none,1.0,HIGH,name_inference
EyeIrritation6pack_PID463,Flutolanil 40SC Fungicide,SC,suspension,pesticide/fungicide,concentrate,HIGH,name_explicit,UNKNOWN,[],[],unknown,[],0.0,LOW,snippet_ingredients_only,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,71711-28,US_EPA,registered_active,False,False,sds_full,HIGH,epa_reg_found,40.0,60.0,Flutolanil,multi_4_6,high,approximate,4.0,HIGH,workbook_pct
EyeIrritation6pack_PID464,Flutriafol,UNKNOWN,unknown,pesticide/fungicide,unknown,LOW,no_basis,UNKNOWN,[],[],unknown,[],0.0,LOW,snippet_terms_only,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,False,False,sds_full,MEDIUM,source_filename,20.0,80.0,Flutriafol,ternary,medium,approximate,3.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID466,Folicur,UNKNOWN,unknown,pesticide/fungicide,unknown,LOW,no_basis,UNKNOWN,[],[],unknown,[],0.0,LOW,snippet_ingredients_only,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,,,Tebuconazole,single,unknown,none,1.0,HIGH,name_inference
EyeIrritation6pack_PID467,Folicur 1. 2 emulsifiable concentrate(16.6),EC,emulsion,pesticide/fungicide,concentrate,HIGH,name_explicit,UNKNOWN,[],[],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,1.0,99.0,Tebuconazole,multi_4_6,low,partial,4.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID469,Folpan 80 WDG,WDG,granule,pesticide/fungicide,concentrate,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,unknown,HIGH,source_filename,78.0,22.0,Folpet,single,very_high,exact,1.0,HIGH,workbook_pct
EyeIrritation6pack_PID47,Acticide CBM,SL,liquid,industrial_chemical,concentrate,HIGH,evidence_snippet,DANGER,"['metal_corrosion_1', 'skin_corrosion_1B', 'eye_damage_1', 'aquatic_acute_1', 'skin_sensitization_1', 'aquatic_chronic_3']","['oral', 'dermal', 'inhalation']",aquatic_acute_and_chronic,"['H290', 'H314', 'H318', 'H400', 'H317', 'H412', 'H302', 'H315', 'H330', 'H411']",4.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,True,True,sds_full,HIGH,reach_text,,,"1,2-benzisothiazol-3(2H)-one",multi_7p,unknown,none,5.0,LOW,source_text
EyeIrritation6pack_PID471,Formula 2873,UNKNOWN,liquid,industrial_chemical,unknown,LOW,pattern_inferred,CAUTION,['acute_toxicity_oral_4'],['oral'],aquatic_chronic,[],2.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,sds_full,HIGH,source_filename,54.47,45.53,Hydrochloric Acid,multi_4_6,medium,partial,4.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID473,Fosetyl-Al,UNKNOWN,unknown,pesticide/fungicide,concentrate,LOW,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,unknown,HIGH,source_filename,76.0,24.0,Fosetyl-Al,single,very_high,exact,1.0,HIGH,workbook_pct
EyeIrritation6pack_PID474,Fosthiazate 900EC (Nemathorin 500EC),EC,liquid,pesticide/other,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,sds_partial,HIGH,source_filename,100.0,0.0,fosthiazate,single,very_high,exact,1.0,HIGH,workbook_pct
EyeIrritation6pack_PID475,Foundation Lite,UNKNOWN,liquid,consumer_product,ready-to-use,MEDIUM,evidence_snippet,DANGER,"['stot_repeated_1', 'aspiration_hazard_1']",['none_identified'],none,"['H372', 'H304']",5.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,UNKNOWN,unknown,,,sds_full,LOW,no_basis,,,,binary,unknown,none,2.0,LOW,no_basis
EyeIrritation6pack_PID476,Four-way VAP,UNKNOWN,unknown,industrial_chemical,unknown,LOW,no_basis,NONE,[],['none_identified'],none,[],1.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,sds_partial,HIGH,source_filename,73.5,26.5,Nitrogen,ternary,very_high,partial,3.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID477,FreeHand 1.75G Herbicide,GR,granule,pesticide/herbicide,ready-to-use,HIGH,name_explicit,WARNING,"['eye_irritation_2A', 'aquatic_acute_1', 'aquatic_chronic_2', 'reproductive_toxicity_2', 'acute_toxicity_oral_5']",['oral'],aquatic_acute_and_chronic,"['H319', 'H411', 'H400', 'H361']",3.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,UNKNOWN,unknown,,,sds_full,LOW,no_basis,1.75,98.25,Pendimethalin,ternary,ultra_low,exact,3.0,HIGH,workbook_pct
EyeIrritation6pack_PID478,FujiMite 5 EC Miticide/Insecticide,EC,liquid,pesticide/insecticide,concentrate,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,UNKNOWN,unknown,,,sds_full,LOW,no_basis,5.0,95.0,Fenpyroximate,multi_4_6,low,approximate,4.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID48,Acticide CBM 2,DC,liquid,industrial_chemical,concentrate,HIGH,evidence_snippet,DANGER,"['skin_corrosion_1B', 'eye_damage_1', 'aquatic_acute_1']","['dermal', 'inhalation']",aquatic_acute,[],4.0,MEDIUM,label_precautionary,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,67071-62,US_EPA,registered_active,False,,epa_label,HIGH,epa_reg_found,16.0,84.0,"1,2-Benzisothiazolin-3-one",multi_4_6,medium,exact,4.0,HIGH,workbook_pct
EyeIrritation6pack_PID480,Fyfanon 57 EC,EC,liquid,pesticide/insecticide,concentrate,HIGH,name_explicit,DANGER,"['aquatic_acute_1', 'aquatic_chronic_1']",['oral'],aquatic_acute_and_chronic,"['H400', 'H410']",4.0,HIGH,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,sds_full,HIGH,source_filename,0.03,99.97,malathion,single,ultra_low,exact,1.0,HIGH,workbook_pct
EyeIrritation6pack_PID481,GA 6-Weed and Grass Killer Ready-to-Use,RTU,liquid,pesticide/herbicide,ready-to-use,HIGH,name_explicit,CAUTION,['eye_irritation_2'],['none_identified'],none,[],2.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,sds_partial,HIGH,source_filename,90.0,10.0,Acetic Acid,single,very_high,approximate,1.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID486,GAT Lambda 25 CS,CS,suspension,pesticide/insecticide,concentrate,HIGH,name_explicit,WARNING,"['acute_toxicity_oral_4', 'aquatic_acute_1', 'aquatic_chronic_1']","['oral', 'dermal']",aquatic_acute_and_chronic,"['H400', 'H410']",3.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,sds_partial,HIGH,source_filename,9.7,90.3,Lambda-cyhalothrin,binary,low,exact,2.0,HIGH,workbook_pct
EyeIrritation6pack_PID489,Geo Tru,UNKNOWN,powder,industrial_chemical,unknown,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,unknown,HIGH,source_filename,99.0,1.0,Polystyrene Foam Polystyrene Polymer,multi_4_6,very_high,approximate,4.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID49,Acticide LA 2605-F,UNKNOWN,liquid,industrial_chemical,concentrate,MEDIUM,pattern_inferred,DANGER,"['acute_toxicity_oral_3', 'acute_toxicity_inhalation_2', 'skin_corrosion_1B', 'eye_damage_1', 'skin_sensitization_1A', 'aquatic_acute_1', 'aquatic_chronic_2']","['oral', 'inhalation']",aquatic_acute_and_chronic,"['H301', 'H330', 'H314', 'H318', 'H317', 'H400', 'H411']",5.0,HIGH,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,,,sds_full,MEDIUM,reach_text,20.0,80.0,2-methylisothiazol-3(2H)-one,single,medium,exact,1.0,HIGH,workbook_pct
EyeIrritation6pack_PID493,GF-1252,UNKNOWN,gel,industrial_chemical,ready-to-use,MEDIUM,evidence_snippet,WARNING,['carcinogenicity_2'],['inhalation'],none,[],3.0,MEDIUM,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,sds_full,HIGH,source_filename,,,Antimony Trioxide,single,unknown,none,1.0,LOW,no_basis
EyeIrritation6pack_PID494,GF-1578 Naturalyte Insect Control,UNKNOWN,powder,pesticide/insecticide,concentrate,MEDIUM,pattern_inferred,CAUTION,[],['none_identified'],none,[],1.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,sds_full,HIGH,source_filename,2.0,98.0,spinosad,multi_4_6,low,partial,4.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID495,GF-1592 Naturalyte Insect Control,UNKNOWN,powder,pesticide/insecticide,concentrate,MEDIUM,pattern_inferred,CAUTION,[],['none_identified'],none,[],1.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,sds_partial,HIGH,source_filename,,,Spinosad A,ternary,unknown,none,3.0,LOW,no_basis
EyeIrritation6pack_PID497,GF-1629 SC,SC,suspension,pesticide/insecticide,concentrate,HIGH,evidence_snippet,WARNING,"['reproductive_toxicity_2', 'aquatic_chronic_1', 'skin_sensitization_1B']",['none_identified'],aquatic_chronic,"['H410', 'H361f', 'H317']",3.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,sds_full,HIGH,source_filename,8.96,91.04,Spinetoram,multi_4_6,low,exact,4.0,HIGH,workbook_pct
EyeIrritation6pack_PID498,GF-1640 WG-NC,WG,granule,industrial_chemical,concentrate,HIGH,name_explicit,WARNING,[],['none_identified'],none,[],2.0,LOW,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,unknown,HIGH,source_filename,124.0,,Acetic acid,multi_7p,variable,inconsistent,5.0,LOW,workbook_pct
EyeIrritation6pack_PID499,GF-184,UNKNOWN,liquid,pesticide/herbicide,concentrate,MEDIUM,evidence_snippet,WARNING,"['skin_irritation_2', 'skin_sensitization_1', 'eye_irritation_2', 'stot_single_3', 'aquatic_acute_1', 'aquatic_chronic_1']",['inhalation'],aquatic_acute_and_chronic,"['H315', 'H317', 'H319', 'H335', 'H336', 'H400', 'H410']",3.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,sds_full,HIGH,source_filename,69.7,30.3,"1,2,4-Trimethylbenzene",multi_4_6,high,exact,4.0,HIGH,workbook_pct
EyeIrritation6pack_PID5,0.25% Mesotrione on Fertilizer,UNKNOWN,granule,pesticide/herbicide,dilute,MEDIUM,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,sds_partial,HIGH,source_filename,,,mesotrione,single,unknown,none,1.0,LOW,name_inference
EyeIrritation6pack_PID50,Acticide MKW1,UNKNOWN,liquid,industrial_chemical,concentrate,MEDIUM,pattern_inferred,DANGER,"['acute_toxicity_dermal_3', 'acute_toxicity_inhalation_3', 'skin_corrosion_1B', 'eye_damage_1', 'aquatic_acute_1', 'aquatic_chronic_1', 'skin_sensitization_1']","['oral', 'dermal', 'inhalation']",aquatic_acute_and_chronic,"['H311', 'H331', 'H314', 'H318', 'H400', 'H410', 'H302', 'H317']",5.0,HIGH,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,,,sds_full,MEDIUM,reach_text,46.5,53.5,2-n-Octyl-4-isothiazolin-3-one,binary,high,partial,2.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID500,GF-1983 Naturalyte Insect Control,UNKNOWN,powder,pesticide/insecticide,concentrate,MEDIUM,pattern_inferred,CAUTION,[],['none_identified'],none,[],1.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,sds_full,HIGH,source_filename,2.0,98.0,spinosad,multi_4_6,low,partial,4.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID501,GF-231,UNKNOWN,liquid,industrial_chemical,ready-to-use,MEDIUM,pattern_inferred,WARNING,"['flammable_liquid_3', 'skin_irritation_2', 'eye_irritation_2', 'aquatic_chronic_2']",['none_identified'],aquatic_chronic,[],2.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,sds_partial,HIGH,source_filename,55.0,45.0,Epoxy resin,multi_7p,high,approximate,5.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID502,GF-2468,UNKNOWN,liquid,industrial_chemical,unknown,MEDIUM,ingredient_inferred,DANGER,"['acute_toxicity_4', 'skin_corrosion_1']","['oral', 'dermal', 'inhalation']",unknown,"['H302', 'H314']",4.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,unknown,HIGH,source_filename,,,Hydrofluoricacid,single,unknown,none,1.0,MEDIUM,name_inference
EyeIrritation6pack_PID503,GF-2506,UNKNOWN,liquid,pesticide/insecticide,concentrate,MEDIUM,ingredient_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,unknown,HIGH,source_filename,21.8,78.2,Sulfoxaflor,ternary,medium,exact,3.0,HIGH,workbook_pct
EyeIrritation6pack_PID504,GF-2836,UNKNOWN,unknown,consumer_product,unknown,LOW,no_basis,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,False,unknown,HIGH,source_filename,,,,binary,unknown,partial,2.0,LOW,no_basis
EyeIrritation6pack_PID505,GF-2986,UNKNOWN,powder,cleaning_disinfectant,concentrate,MEDIUM,ingredient_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,unknown,HIGH,source_filename,42.0,58.0,SODIUM CARBONATE,multi_4_6,medium,exact,4.0,HIGH,workbook_pct
EyeIrritation6pack_PID506,GF-3028,SC,suspension,pesticide/insecticide,concentrate,HIGH,sec_explicit,WARNING,"['acute_toxicity_oral_4', 'skin_irritation_2', 'eye_damage_1', 'skin_sensitization_1', 'reproductive_toxicity_2', 'aquatic_acute_1', 'aquatic_chronic_1']",['oral'],aquatic_acute_and_chronic,"['H302', 'H315', 'H317', 'H318', 'H361f', 'H400', 'H410']",4.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,False,False,sds_full,MEDIUM,reach_text,,,Methoxyfenozide,multi_4_6,unknown,none,4.0,MEDIUM,name_inference
