Formulation_ID,group_key,y_eye__L0_raw,y_eye__L1_canon,y_eye__L1_fixed,y_eye_cat__UN_GHS,y_eye_bin__UN_GHS,y_eye_usable__UN_GHS,y_eye_cat__EU_CLP,y_eye_bin__EU_CLP,y_eye_usable__EU_CLP,y_eye_cat__K_REACH,y_eye_bin__K_REACH,y_eye_usable__K_REACH,y_eye_cat__US_OSHA,y_eye_bin__US_OSHA,y_eye_usable__US_OSHA,y_skin__L0_raw,y_skin__L1_canon,y_skin__L1_fixed,y_skin_cat__UN_GHS,y_skin_bin__UN_GHS,y_skin_usable__UN_GHS,y_skin_cat__EU_CLP,y_skin_bin__EU_CLP,y_skin_usable__EU_CLP,y_skin_cat__K_REACH,y_skin_bin__K_REACH,y_skin_usable__K_REACH,y_skin_cat__US_OSHA,y_skin_bin__US_OSHA,y_skin_usable__US_OSHA,y_sens__L0_raw,y_sens__L1_canon,y_sens__L1_fixed,y_sens_cat__UN_GHS,y_sens_bin__UN_GHS,y_sens_usable__UN_GHS,y_sens_cat__EU_CLP,y_sens_bin__EU_CLP,y_sens_usable__EU_CLP,y_sens_cat__K_REACH,y_sens_bin__K_REACH,y_sens_usable__K_REACH,y_sens_cat__US_OSHA,y_sens_bin__US_OSHA,y_sens_usable__US_OSHA
EyeIrritation6pack_PID917,81406-37-3,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID918,7287-19-6,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID919,165252-70-0,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID920,82657-04-3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID922,121552-61-2,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID923,67-63-0,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID924,9016-87-9,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID926,23564-05-8,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID928,153719-23-4,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID932,122453-73-0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID933,7631-86-9,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID934,51-03-6,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID935,68359-37-5,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID936,91465-08-6,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID937,35554-44-0,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID938,165252-70-0,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID940,131341-86-1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID946,107534-96-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID951,107534-96-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID952,107534-96-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID953,107534-96-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID955,Active ingredient (% w/w): Tebuconazole Technical,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID956,79-14-1,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID96,129909-90-6,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID960,68359-37-5,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID961,5915-41-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID962,120068-37-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID965,7783-20-2,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID966,1071-83-6,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID967,138261-41-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID968,138261-41-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID969,16389-88-1,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID970,82-68-8,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID971,138261-41-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID972,138261-41-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID974,51707-55-2,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID976,317815-83-1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID977,210880-92-5,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID978,133-06-2,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID979,153719-23-4,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID980,153719-23-4,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID982,1071-83-6,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID983,137-26-8,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID985,129558-76-5,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID986,68359-37-5,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID988,76674-21-0,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID989,210631-68-8,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID990,8018-01-7,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID991,23564-05-8,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID992,23564-05-8,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID993,1071-83-6,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID994,85-00-7,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID996,76-87-9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID997,52645-53-1,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID998,125401-92-5,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID999,34590-94-8,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX1,104206-82-8,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX10,131860-33-8,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX100,131983-72-7,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX1000,MIX1000,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1001,106-26-3,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1002,VAT: RO8999719,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1003,MIX1003,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX1004,87-44-5,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1005,MIX1005,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1006,80-56-8,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX1007,8016-37-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,3,3,0,3,1,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1008,3779-61-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1009,MIX1009,,,0,,,0,,,0,,,0,,,0,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX101,2893-78-9,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX1010,(+)-Limonene,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1011,MIX1011,,,0,,,0,,,0,,,0,,,0,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX1012,68606-83-7,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1013,International Journal of Pharma Growth Research Review www.pharmagrowthjournal.com 36,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX1014,MIX1014,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX1015,MIX1015,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX1016,MIX1016,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX1017,MIX1017,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1018,MIX1018,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1019,MIX1019,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX102,1897-45-6,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1020,"1,8-Cineole",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1021,MIX1021,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1022,MIX1022,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1023,MIX1023,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1024,MIX1024,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX1025,64-17-5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX1026,Citronellol,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1027,MIX1027,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX1028,MIX1028,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1029,150-84-5,,,0,,,0,,,0,,,0,,,0,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX103,2921-88-2,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX1030,78-70-6,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1031,MIX1031,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX1032,106-23-0,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1033,MIX1033,,,0,,,0,,,0,,,0,,,0,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1034,78-70-6,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1035,MIX1035,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1036,MIX1036,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1037,8000-34-8,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX1038,MIX1038,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX1039,MIX1039,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX104,114311-32-9,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX1040,MIX1040,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX1041,470-82-6,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1042,3856-25-5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1043,8000-26-8,,,0,,,0,,,0,,,0,,,0,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1044,78-70-6,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1045,80-56-8,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1046,MIX1046,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX1047,Thujopsene,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX1048,Diethylene Glycol Monobutyl Ether,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX1049,MIX1049,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX105,131341-86-1,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX1050,78-70-6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX1051,134-20-3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX1052,80-56-8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX1053,14901-07-6,,,0,,,0,,,0,,,0,,,0,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX1054,5989-54-8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX1055,107-75-5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1056,1323-00-8,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX1057,MIX1057,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX1058,107-75-5,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX1059,MIX1059,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX106,56-81-5,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX1060,5989-27-5,,,0,,,0,,,0,,,0,,,0,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
